,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,IR_TF,Intercept
2253,10000,10000.0,15.8,36,debt_consolidation,13.32,AZ,RENT,5000.0,670,16.0,11286.0,1.0,< 1 year,1.0,1
2254,5000,5000.0,8.49,36,debt_consolidation,22.53,WA,MORTGAGE,3000.0,720,9.0,3388.0,2.0,10+ years,0.0,1
2255,16000,16000.0,21.49,60,small_business,25.76,NY,MORTGAGE,5000.0,670,14.0,10881.0,0.0,5 years,1.0,1
2256,4800,4800.0,10.75,36,other,22.63,MA,RENT,1750.0,710,6.0,11234.0,0.0,5 years,0.0,1
2257,24925,24925.0,18.75,60,debt_consolidation,8.51,AK,MORTGAGE,5250.0,710,7.0,15288.0,0.0,10+ years,1.0,1
2258,4825,4825.0,12.12,36,debt_consolidation,4.76,CT,MORTGAGE,5416.67,680,8.0,6883.0,0.0,8 years,1.0,1
2259,18750,18750.0,18.25,60,debt_consolidation,12.54,CO,MORTGAGE,4833.33,675,13.0,11232.0,2.0,10+ years,1.0,1
2260,5000,5000.0,15.31,36,home_improvement,20.54,CT,MORTGAGE,4166.67,675,18.0,12929.0,3.0,10+ years,1.0,1
2261,7500,224.99,13.17,36,other,1.03,CT,MORTGAGE,8750.0,675,3.0,3607.0,4.0,6 years,1.0,1
2262,10000,10000.0,16.82,60,debt_consolidation,12.54,MA,RENT,4417.0,680,9.0,6630.0,2.0,3 years,1.0,1
2263,5300,5300.0,7.9,36,debt_consolidation,9.67,TX,RENT,1945.0,760,3.0,5360.0,0.0,8 years,0.0,1
2264,5000,5000.0,9.63,36,educational,11.81,AZ,MORTGAGE,9166.67,730,16.0,23658.0,2.0,10+ years,0.0,1
2265,25000,15051.09,13.23,60,debt_consolidation,20.11,TX,MORTGAGE,6666.67,735,11.0,33084.0,0.0,10+ years,1.0,1
2266,9250,9200.0,11.89,36,debt_consolidation,16.28,OH,MORTGAGE,5416.67,745,14.0,10111.0,6.0,6 years,0.0,1
2267,19000,18725.0,10.75,60,home_improvement,6.19,MD,MORTGAGE,7500.0,775,12.0,1142.0,1.0,8 years,0.0,1
2268,2000,2000.0,6.03,36,debt_consolidation,8.01,NY,RENT,5833.33,750,7.0,2031.0,0.0,< 1 year,0.0,1
2269,7200,7200.0,20.49,60,other,15.14,NJ,RENT,5166.67,670,10.0,14585.0,3.0,3 years,1.0,1
2270,8000,8000.0,14.09,36,debt_consolidation,19.6,CO,MORTGAGE,5292.0,695,13.0,8903.0,1.0,n/a,1.0,1
2271,13000,12875.0,11.71,36,debt_consolidation,16.2,NJ,RENT,6932.92,685,21.0,27852.0,0.0,9 years,0.0,1
2272,8000,8000.0,16.29,36,wedding,2.92,CT,MORTGAGE,4250.0,670,5.0,4454.0,2.0,10+ years,1.0,1
2273,14000,13675.0,9.63,36,debt_consolidation,13.06,CA,MORTGAGE,9083.33,760,21.0,46017.0,3.0,10+ years,0.0,1
2274,1400,1400.0,12.69,36,other,5.93,NJ,OWN,4583.33,700,3.0,1029.0,0.0,1 year,1.0,1
2275,9500,9500.0,8.9,36,debt_consolidation,27.72,CO,OWN,5000.0,735,4.0,18393.0,1.0,6 years,0.0,1
2276,12700,12700.0,11.14,36,debt_consolidation,10.53,NJ,OWN,3333.33,705,6.0,8948.0,0.0,< 1 year,0.0,1
2277,10000,10000.0,9.76,36,debt_consolidation,18.31,NJ,RENT,2916.67,725,6.0,5670.0,1.0,10+ years,0.0,1
2278,6000,5691.36,11.89,36,major_purchase,11.55,PA,RENT,2917.0,735,4.0,1003.0,2.0,1 year,0.0,1
2279,5200,5200.0,13.99,36,debt_consolidation,23.18,CA,MORTGAGE,5000.0,680,17.0,28118.0,2.0,5 years,1.0,1
2280,9000,8975.0,15.81,36,debt_consolidation,10.69,MO,RENT,3750.0,675,7.0,6599.0,1.0,10+ years,1.0,1
2281,12000,11854.04,14.74,36,debt_consolidation,4.62,NY,RENT,4500.0,695,3.0,7956.0,0.0,10+ years,1.0,1
2282,6600,3800.0,9.07,36,other,1.84,FL,OWN,2667.0,740,16.0,4889.0,1.0,< 1 year,0.0,1
2283,10000,10000.0,13.99,36,debt_consolidation,8.62,NJ,MORTGAGE,6458.33,670,13.0,7200.0,0.0,9 years,1.0,1
2284,1800,1800.0,11.49,36,debt_consolidation,16.64,WY,MORTGAGE,4250.0,695,11.0,26267.0,0.0,10+ years,0.0,1
2285,19000,19000.0,18.75,60,home_improvement,17.4,MN,OWN,4000.0,695,7.0,5246.0,2.0,10+ years,1.0,1
2286,24000,24000.0,20.49,60,debt_consolidation,8.69,NJ,MORTGAGE,5833.33,685,9.0,23006.0,0.0,10+ years,1.0,1
2287,11500,11475.0,11.14,36,debt_consolidation,23.4,FL,OWN,2833.33,700,8.0,17324.0,0.0,n/a,0.0,1
2288,12100,12100.0,13.67,36,debt_consolidation,12.85,FL,RENT,5000.0,690,8.0,12026.0,0.0,4 years,1.0,1
2289,12000,12000.0,17.99,60,debt_consolidation,23.44,TX,RENT,3916.67,675,8.0,8860.0,0.0,< 1 year,1.0,1
2290,12000,12000.0,15.31,36,debt_consolidation,10.69,MA,MORTGAGE,4416.67,675,18.0,13194.0,2.0,3 years,1.0,1
2291,10000,10000.0,19.72,36,other,27.53,MN,MORTGAGE,2916.67,665,14.0,11506.0,0.0,10+ years,1.0,1
2292,8875,8875.0,15.31,36,debt_consolidation,30.15,NC,RENT,2291.67,680,11.0,11798.0,1.0,2 years,1.0,1
2293,10625,10625.0,17.77,36,debt_consolidation,22.1,FL,OWN,2633.33,660,9.0,12156.0,0.0,< 1 year,1.0,1
2294,12000,3725.0,14.11,36,credit_card,7.23,GA,MORTGAGE,3750.0,670,6.0,13018.0,3.0,1 year,1.0,1
2295,10000,10000.0,17.27,36,debt_consolidation,28.91,FL,MORTGAGE,3500.0,660,11.0,9059.0,1.0,7 years,1.0,1
2296,12000,12000.0,20.49,36,credit_card,28.84,IL,RENT,3980.33,660,12.0,19234.0,2.0,5 years,1.0,1
2297,14000,12225.0,11.99,60,debt_consolidation,14.01,AR,MORTGAGE,4583.33,720,9.0,3539.0,0.0,3 years,0.0,1
2298,16000,15975.0,17.58,60,debt_consolidation,12.26,MO,MORTGAGE,2666.67,705,12.0,18008.0,1.0,< 1 year,1.0,1
2299,10000,10000.0,15.81,36,debt_consolidation,20.89,TX,RENT,5541.67,670,14.0,10443.0,1.0,9 years,1.0,1
2300,3625,3625.0,16.29,36,small_business,21.75,NY,MORTGAGE,6666.67,720,12.0,3226.0,5.0,2 years,1.0,1
2301,8400,8400.0,12.12,36,debt_consolidation,22.32,MA,RENT,3333.33,690,7.0,5500.0,0.0,4 years,1.0,1
2302,1600,1334.54,15.05,36,major_purchase,14.15,FL,RENT,2000.0,665,5.0,9603.0,1.0,< 1 year,1.0,1
2303,3600,3600.0,16.29,36,debt_consolidation,24.9,NY,OWN,3666.67,665,16.0,11927.0,3.0,10+ years,1.0,1
2304,14000,14000.0,17.51,36,credit_card,9.37,DC,RENT,7916.67,680,3.0,13522.0,0.0,< 1 year,1.0,1
2305,15675,15675.0,6.03,36,small_business,8.86,FL,MORTGAGE,4166.67,795,9.0,13020.0,1.0,7 years,0.0,1
2306,6000,5546.81,11.89,36,other,19.38,NY,RENT,7250.0,725,6.0,42987.0,1.0,10+ years,0.0,1
2307,10000,10000.0,8.9,36,home_improvement,11.17,GA,MORTGAGE,6666.67,695,15.0,14593.0,1.0,6 years,0.0,1
2308,29000,29000.0,7.9,36,debt_consolidation,19.25,NY,MORTGAGE,9166.67,765,18.0,75212.0,1.0,< 1 year,0.0,1
2309,4800,4800.0,12.42,36,debt_consolidation,17.98,UT,MORTGAGE,4500.0,670,9.0,30895.0,0.0,10+ years,1.0,1
2310,5000,4900.0,8.94,36,educational,13.27,NY,OWN,4166.67,740,5.0,4676.0,0.0,3 years,0.0,1
2311,7000,6894.01,12.53,36,debt_consolidation,6.64,NJ,MORTGAGE,5000.0,695,7.0,11391.0,1.0,5 years,1.0,1
2312,20000,19975.0,16.29,60,debt_consolidation,24.05,MD,MORTGAGE,7416.67,705,11.0,14944.0,1.0,3 years,1.0,1
2313,9000,9000.0,12.12,36,debt_consolidation,10.05,NY,RENT,11666.67,690,8.0,9490.0,1.0,< 1 year,1.0,1
2314,4400,4400.0,12.42,36,small_business,19.0,CA,RENT,2000.0,715,9.0,2411.0,3.0,5 years,1.0,1
2315,3000,3000.0,11.71,36,major_purchase,16.8,GA,RENT,3083.33,695,4.0,413.0,0.0,2 years,0.0,1
2316,6250,6250.0,14.33,36,credit_card,20.4,FL,MORTGAGE,1750.0,675,10.0,7845.0,0.0,4 years,1.0,1
2317,14000,14000.0,6.03,36,debt_consolidation,9.0,IL,MORTGAGE,8733.33,770,11.0,15108.0,0.0,6 years,0.0,1
2318,30000,30000.0,14.27,36,debt_consolidation,8.51,TX,MORTGAGE,9166.67,715,10.0,28967.0,0.0,10+ years,1.0,1
2319,19600,19600.0,12.42,60,debt_consolidation,22.99,AZ,RENT,4166.67,745,9.0,14783.0,2.0,< 1 year,1.0,1
2320,1600,1600.0,13.11,36,debt_consolidation,18.99,WA,MORTGAGE,3459.0,670,9.0,6281.0,3.0,10+ years,1.0,1
2321,8000,8000.0,13.99,36,major_purchase,18.17,CA,OWN,7500.0,670,13.0,5987.0,0.0,< 1 year,1.0,1
2322,2500,2125.0,12.92,36,debt_consolidation,22.32,MI,MORTGAGE,3750.0,670,21.0,4744.0,9.0,7 years,1.0,1
2323,16075,16075.0,16.29,36,debt_consolidation,17.58,KS,MORTGAGE,4125.0,695,7.0,15781.0,1.0,2 years,1.0,1
2324,4900,4888.24,14.26,36,debt_consolidation,23.75,CT,RENT,2240.0,720,5.0,17998.0,1.0,1 year,1.0,1
2325,14400,14400.0,11.99,36,debt_consolidation,13.48,KY,MORTGAGE,10408.0,710,9.0,34354.0,1.0,5 years,0.0,1
2326,7750,7750.0,20.49,36,credit_card,9.0,CA,MORTGAGE,2000.0,660,3.0,5399.0,0.0,5 years,1.0,1
2327,4200,4200.0,5.79,36,debt_consolidation,8.1,MD,MORTGAGE,6089.44,750,7.0,18861.0,2.0,8 years,0.0,1
2328,35000,34950.0,12.68,60,home_improvement,23.99,WV,MORTGAGE,7083.33,785,19.0,30725.0,1.0,10+ years,1.0,1
2329,12800,12800.0,12.12,36,debt_consolidation,21.53,CA,RENT,4750.0,695,16.0,14291.0,0.0,< 1 year,1.0,1
2330,8000,8000.0,8.9,36,debt_consolidation,26.56,AZ,MORTGAGE,4416.67,720,15.0,6701.0,0.0,1 year,0.0,1
2331,25000,23477.53,18.64,60,debt_consolidation,14.61,NV,MORTGAGE,5833.33,695,8.0,13785.0,0.0,10+ years,1.0,1
2332,5000,5000.0,8.49,36,credit_card,16.89,NJ,MORTGAGE,6706.41,730,19.0,43734.0,1.0,8 years,0.0,1
2333,4000,4000.0,11.49,36,debt_consolidation,4.16,MA,RENT,2666.67,720,4.0,3239.0,0.0,1 year,0.0,1
2334,2875,2875.0,18.49,36,credit_card,14.11,AZ,RENT,1084.0,665,3.0,3824.0,0.0,n/a,1.0,1
2335,1800,1800.0,16.02,36,small_business,4.19,AL,RENT,4246.67,660,2.0,0.0,0.0,9 years,1.0,1
2336,7200,7200.0,13.49,36,debt_consolidation,14.6,CA,RENT,5000.0,725,4.0,17268.0,0.0,1 year,1.0,1
2337,6000,6000.0,12.12,36,credit_card,8.16,PA,RENT,3333.33,680,6.0,8442.0,0.0,10+ years,1.0,1
2338,15000,14975.0,7.9,36,car,20.73,NY,RENT,5416.67,745,14.0,9756.0,0.0,1 year,0.0,1
2339,10375,10375.0,14.33,36,debt_consolidation,26.42,MD,RENT,2479.17,680,6.0,13411.0,0.0,5 years,1.0,1
2340,25000,25000.0,15.8,60,debt_consolidation,24.04,CA,OWN,7750.0,700,10.0,20215.0,5.0,2 years,1.0,1
2341,7900,7782.65,8.59,36,credit_card,15.2,CA,MORTGAGE,7583.33,810,14.0,3950.0,0.0,10+ years,0.0,1
2342,10000,10000.0,15.31,36,debt_consolidation,14.61,CA,RENT,3750.0,680,18.0,13051.0,1.0,5 years,1.0,1
2343,6000,4450.0,7.68,36,debt_consolidation,8.4,NY,RENT,5417.0,780,10.0,6047.0,1.0,10+ years,0.0,1
2344,7000,7000.0,17.77,36,debt_consolidation,30.3,TX,RENT,4333.33,675,16.0,6922.0,1.0,4 years,1.0,1
2345,5500,5473.88,14.61,36,other,20.38,SC,MORTGAGE,5116.67,665,11.0,14103.0,0.0,1 year,1.0,1
2346,7000,7000.0,14.33,36,debt_consolidation,5.46,PA,RENT,3333.33,690,4.0,8889.0,1.0,2 years,1.0,1
2347,12000,11975.0,6.62,36,major_purchase,1.43,CA,RENT,9666.67,750,5.0,4693.0,0.0,1 year,0.0,1
2348,10000,9975.0,6.99,36,home_improvement,27.92,CA,MORTGAGE,2500.0,780,5.0,1230.0,2.0,1 year,0.0,1
2349,9800,9800.0,14.91,60,credit_card,12.89,CA,MORTGAGE,2708.33,690,11.0,8111.0,0.0,3 years,1.0,1
2350,15000,15000.0,13.11,36,credit_card,29.63,GA,RENT,4083.33,690,20.0,23565.0,4.0,10+ years,1.0,1
2351,12000,12000.0,7.91,36,credit_card,4.51,CA,RENT,3500.0,725,16.0,6015.0,1.0,< 1 year,0.0,1
2352,19000,18975.0,13.72,36,credit_card,13.5,CA,RENT,2964.67,705,9.0,11219.0,0.0,10+ years,1.0,1
2353,10000,10000.0,13.49,36,small_business,18.84,AL,MORTGAGE,3333.33,690,9.0,14247.0,1.0,7 years,1.0,1
2354,14725,14725.0,19.41,36,major_purchase,2.14,VA,OWN,18333.33,660,11.0,82265.0,2.0,1 year,1.0,1
2355,17500,17475.0,14.09,36,debt_consolidation,34.88,NY,RENT,3750.0,690,6.0,18485.0,0.0,1 year,1.0,1
2356,10000,10000.0,12.53,36,debt_consolidation,10.81,CA,RENT,7158.33,700,15.0,23152.0,0.0,6 years,1.0,1
2357,12000,11998.2,10.37,36,debt_consolidation,16.98,CT,RENT,3916.67,705,10.0,7489.0,0.0,3 years,0.0,1
2358,32550,32550.0,6.62,36,debt_consolidation,8.52,IL,MORTGAGE,9166.67,805,9.0,2670.0,0.0,10+ years,0.0,1
2359,17475,17450.0,12.12,36,debt_consolidation,14.82,NC,MORTGAGE,4500.0,680,10.0,12588.0,0.0,10+ years,1.0,1
2360,7200,7200.0,7.9,36,debt_consolidation,12.13,NJ,RENT,2333.33,725,7.0,6262.0,1.0,2 years,0.0,1
2361,7125,7125.0,7.62,36,home_improvement,7.96,GA,OWN,2500.0,805,5.0,577.0,0.0,1 year,0.0,1
2362,20500,19861.23,14.96,60,debt_consolidation,10.76,CA,RENT,2500.0,730,2.0,109.0,0.0,2 years,1.0,1
2363,18000,18000.0,19.72,60,debt_consolidation,17.37,AL,RENT,10583.33,695,13.0,55691.0,0.0,5 years,1.0,1
2364,15000,15000.0,18.25,36,debt_consolidation,22.45,NV,MORTGAGE,5078.75,665,19.0,13205.0,0.0,10+ years,1.0,1
2365,14000,14000.0,10.37,60,debt_consolidation,8.69,MA,RENT,5833.33,785,4.0,961.0,0.0,5 years,0.0,1
2366,4800,4750.0,12.21,36,wedding,9.41,CA,RENT,6250.0,695,10.0,21069.0,0.0,< 1 year,1.0,1
2367,8000,8000.0,14.33,36,vacation,4.48,TX,RENT,6250.0,670,8.0,14607.0,0.0,1 year,1.0,1
2368,35000,34900.0,18.25,60,debt_consolidation,20.56,GA,MORTGAGE,5666.67,725,8.0,22290.0,0.0,10+ years,1.0,1
2369,3600,3600.0,7.74,36,major_purchase,1.41,CA,MORTGAGE,5666.67,735,6.0,2907.0,0.0,10+ years,0.0,1
2370,20000,19950.0,11.49,36,debt_consolidation,8.84,NY,RENT,7500.0,715,11.0,8848.0,0.0,10+ years,0.0,1
2371,20000,20000.0,22.45,60,debt_consolidation,24.3,VT,RENT,3666.67,660,9.0,9194.0,1.0,1 year,1.0,1
2372,10000,9950.0,14.27,36,debt_consolidation,12.63,CA,RENT,7166.67,680,11.0,10309.0,1.0,< 1 year,1.0,1
2373,10000,10000.0,9.91,36,credit_card,14.98,WA,RENT,5000.0,710,8.0,16908.0,0.0,10+ years,0.0,1
2374,4500,4500.0,7.51,36,moving,13.9,CA,MORTGAGE,3000.0,765,10.0,387.0,0.0,< 1 year,0.0,1
2375,8000,8000.0,7.9,36,credit_card,23.69,TX,MORTGAGE,7083.33,725,17.0,15497.0,1.0,1 year,0.0,1
2376,7425,7425.0,9.76,36,debt_consolidation,7.32,NV,MORTGAGE,2500.0,705,6.0,5045.0,1.0,4 years,0.0,1
2377,12000,12000.0,6.03,36,debt_consolidation,18.75,SC,MORTGAGE,13000.0,725,22.0,20197.0,0.0,5 years,0.0,1
2378,9000,9000.0,15.27,36,debt_consolidation,24.06,AZ,RENT,4500.0,670,10.0,8533.0,1.0,10+ years,1.0,1
2379,28000,28000.0,16.29,36,credit_card,19.62,NV,MORTGAGE,7083.33,710,12.0,38194.0,1.0,10+ years,1.0,1
2380,15575,15550.0,13.67,36,major_purchase,18.0,TX,MORTGAGE,6250.0,710,18.0,5591.0,2.0,< 1 year,1.0,1
2381,10500,10500.0,12.12,36,debt_consolidation,11.18,OR,RENT,6666.67,710,16.0,7738.0,1.0,7 years,1.0,1
2382,8500,6727.42,16.83,36,debt_consolidation,14.68,IL,RENT,5000.0,680,9.0,0.0,9.0,10+ years,1.0,1
2383,3600,3600.0,19.72,36,moving,10.72,TX,RENT,7000.0,665,7.0,6263.0,4.0,6 years,1.0,1
2384,12000,12000.0,7.29,36,small_business,27.15,NC,RENT,6250.0,740,7.0,59089.0,0.0,2 years,0.0,1
2385,24250,24144.61,11.83,36,major_purchase,4.79,CA,RENT,12000.0,755,10.0,2097.0,1.0,< 1 year,0.0,1
2386,20000,20000.0,12.69,36,debt_consolidation,15.55,MN,RENT,6166.67,710,6.0,22739.0,2.0,< 1 year,1.0,1
2387,14000,14000.0,12.12,36,house,7.64,TX,RENT,6883.33,695,7.0,9715.0,0.0,2 years,1.0,1
2388,10000,10000.0,6.03,36,major_purchase,5.01,MD,MORTGAGE,13750.0,775,12.0,4357.0,0.0,10+ years,0.0,1
2389,8000,8000.0,12.42,36,debt_consolidation,9.73,NY,RENT,3750.0,705,8.0,16212.0,2.0,6 years,1.0,1
2390,20000,15000.0,17.51,60,credit_card,15.97,NV,MORTGAGE,5373.33,695,18.0,25058.0,0.0,3 years,1.0,1
2391,3500,3500.0,12.12,36,debt_consolidation,10.87,TX,MORTGAGE,4333.33,675,9.0,9971.0,0.0,10+ years,1.0,1
2392,30000,29975.0,20.89,60,debt_consolidation,15.86,VA,MORTGAGE,17917.0,695,14.0,86385.0,0.0,2 years,1.0,1
2393,12000,12000.0,17.77,36,debt_consolidation,22.32,CA,RENT,4575.08,675,13.0,8048.0,2.0,< 1 year,1.0,1
2394,12250,12250.0,19.03,60,debt_consolidation,23.18,TX,MORTGAGE,6550.0,660,15.0,22493.0,0.0,3 years,1.0,1
2395,9000,9000.0,7.88,60,other,8.0,MN,MORTGAGE,4750.0,800,14.0,5348.0,0.0,10+ years,0.0,1
2396,31825,31825.0,14.09,60,major_purchase,4.37,CA,MORTGAGE,6666.67,750,4.0,10864.0,0.0,4 years,1.0,1
2397,24000,23975.0,19.03,60,debt_consolidation,22.58,NC,MORTGAGE,5416.67,680,12.0,13066.0,0.0,1 year,1.0,1
2398,12800,12787.71,8.94,36,debt_consolidation,0.18,AZ,MORTGAGE,2833.33,815,7.0,306.0,0.0,4 years,0.0,1
2399,20000,20000.0,13.99,60,debt_consolidation,21.33,MO,OWN,4167.0,745,8.0,11372.0,3.0,9 years,1.0,1
2400,15000,15000.0,12.69,36,debt_consolidation,14.02,NY,RENT,3916.67,705,11.0,16355.0,1.0,7 years,1.0,1
2401,15000,14950.0,14.17,36,small_business,8.46,OR,MORTGAGE,6666.67,690,8.0,1073.0,2.0,5 years,1.0,1
2402,5000,3150.0,13.93,36,car,22.57,MN,MORTGAGE,6000.0,660,17.0,29877.0,2.0,10+ years,1.0,1
2403,14000,14000.0,14.09,36,house,15.19,MI,RENT,5416.67,690,6.0,4211.0,0.0,5 years,1.0,1
2404,21000,21000.0,13.67,36,other,8.08,CA,RENT,7916.67,705,6.0,6524.0,1.0,1 year,1.0,1
2405,5000,5000.0,6.92,36,debt_consolidation,18.39,MA,OWN,3333.33,725,8.0,5806.0,0.0,< 1 year,0.0,1
2406,5000,5000.0,12.12,36,credit_card,20.26,RI,MORTGAGE,6250.0,675,19.0,33500.0,0.0,10+ years,1.0,1
2407,8000,8000.0,11.14,36,credit_card,5.98,DE,MORTGAGE,4333.33,710,5.0,11822.0,2.0,10+ years,0.0,1
2408,10000,10000.0,22.47,36,debt_consolidation,34.26,MD,MORTGAGE,6200.0,675,36.0,28850.0,1.0,3 years,1.0,1
2409,7000,7000.0,6.99,36,debt_consolidation,14.32,CA,RENT,5166.67,775,6.0,0.0,1.0,10+ years,0.0,1
2410,11000,11000.0,6.03,36,debt_consolidation,12.04,NC,MORTGAGE,5836.67,790,12.0,420.0,0.0,< 1 year,0.0,1
2411,28000,28000.0,20.49,60,small_business,4.36,MI,RENT,8416.67,710,11.0,1327.0,0.0,5 years,1.0,1
2412,24000,21963.64,10.99,36,home_improvement,19.27,GA,MORTGAGE,12500.0,740,11.0,45989.0,0.0,10+ years,0.0,1
2413,15000,15000.0,8.9,36,debt_consolidation,13.59,CA,MORTGAGE,9583.33,735,10.0,13427.0,3.0,5 years,0.0,1
2414,24000,23950.0,24.89,36,debt_consolidation,29.46,NH,MORTGAGE,10737.5,660,26.0,34602.0,2.0,10+ years,1.0,1
2415,5000,5000.0,15.96,36,moving,14.36,NY,RENT,8166.67,660,7.0,7900.0,1.0,10+ years,1.0,1
2416,10000,10000.0,10.59,36,debt_consolidation,9.68,NY,OWN,8333.33,730,5.0,35968.0,1.0,10+ years,0.0,1
2417,16000,16000.0,18.55,36,debt_consolidation,23.88,MD,RENT,5653.67,660,12.0,16223.0,0.0,5 years,1.0,1
2418,10000,6301.07,14.11,36,debt_consolidation,16.52,CO,OTHER,4583.0,680,16.0,18707.0,1.0,3 years,1.0,1
2419,8000,8000.0,18.49,36,debt_consolidation,23.37,OH,OWN,5000.0,670,17.0,18248.0,1.0,10+ years,1.0,1
2420,10000,10000.0,11.71,36,other,8.69,NY,RENT,2750.0,695,6.0,6621.0,0.0,3 years,0.0,1
2421,5000,5000.0,5.79,36,major_purchase,15.69,NY,OWN,5416.67,760,11.0,4979.0,0.0,10+ years,0.0,1
2422,20000,19975.0,22.78,60,credit_card,24.42,NV,MORTGAGE,5666.67,665,15.0,18451.0,0.0,7 years,1.0,1
2423,3700,3600.0,7.88,36,other,10.17,CO,MORTGAGE,4985.0,720,6.0,11586.0,4.0,n/a,0.0,1
2424,15000,15000.0,17.77,36,debt_consolidation,22.45,HI,RENT,3500.0,670,11.0,9868.0,0.0,7 years,1.0,1
2425,9700,9700.0,14.09,36,debt_consolidation,9.52,CA,RENT,7333.33,665,9.0,14723.0,0.0,3 years,1.0,1
2426,8450,8450.0,18.49,36,small_business,21.98,CA,OWN,2083.33,660,14.0,7352.0,2.0,3 years,1.0,1
2427,25000,25000.0,20.49,60,debt_consolidation,9.15,NY,RENT,5833.33,690,7.0,14953.0,0.0,9 years,1.0,1
2428,25000,24950.0,13.49,60,debt_consolidation,19.97,CO,OWN,4166.67,745,4.0,17849.0,0.0,3 years,1.0,1
2429,15000,15000.0,17.77,36,debt_consolidation,18.24,GA,MORTGAGE,6000.0,670,16.0,14513.0,2.0,10+ years,1.0,1
2430,14575,14575.0,19.05,36,debt_consolidation,24.23,OR,RENT,3833.33,660,13.0,13753.0,0.0,10+ years,1.0,1
2431,14775,14775.0,21.0,60,debt_consolidation,27.59,CT,MORTGAGE,4473.33,675,10.0,33869.0,3.0,10+ years,1.0,1
2432,2000,2000.0,11.49,36,major_purchase,2.44,CA,RENT,2500.0,700,4.0,67.0,0.0,2 years,0.0,1
2433,2575,2575.0,10.16,36,debt_consolidation,27.54,NY,RENT,4166.67,695,12.0,18499.0,0.0,2 years,0.0,1
2434,4200,4200.0,14.33,60,car,14.16,NJ,RENT,3850.0,700,4.0,5718.0,0.0,2 years,1.0,1
2435,8000,8000.0,20.52,36,small_business,8.12,CT,RENT,2500.0,675,5.0,7327.0,2.0,< 1 year,1.0,1
2436,9500,9500.0,14.79,60,debt_consolidation,12.13,OK,RENT,3000.0,710,4.0,14227.0,1.0,3 years,1.0,1
2437,16750,16445.93,9.88,36,credit_card,10.25,IL,MORTGAGE,3338.0,750,10.0,18696.0,1.0,5 years,0.0,1
2438,12300,12300.0,13.11,36,debt_consolidation,8.01,MD,OWN,3083.33,685,6.0,6162.0,0.0,9 years,1.0,1
2439,4000,4000.0,17.27,36,debt_consolidation,16.29,TX,MORTGAGE,3750.0,665,7.0,13284.0,1.0,4 years,1.0,1
2440,20000,20000.0,18.3,60,debt_consolidation,15.91,NY,MORTGAGE,5833.0,690,5.0,16140.0,1.0,10+ years,1.0,1
2441,12000,12000.0,12.68,60,credit_card,9.55,VA,MORTGAGE,9750.0,705,9.0,17259.0,0.0,8 years,1.0,1
2442,4375,4375.0,14.33,36,debt_consolidation,12.0,MI,RENT,3333.33,675,10.0,2440.0,2.0,< 1 year,1.0,1
2443,3000,3000.0,14.59,36,other,19.59,NJ,RENT,4073.0,660,8.0,6941.0,2.0,5 years,1.0,1
2444,13000,13000.0,6.62,36,car,5.95,NJ,MORTGAGE,11666.67,750,16.0,11451.0,1.0,7 years,0.0,1
2445,16200,16200.0,8.9,36,debt_consolidation,22.76,NY,MORTGAGE,4666.67,725,8.0,15503.0,0.0,7 years,0.0,1
2446,11400,11375.0,8.9,36,debt_consolidation,14.27,CA,MORTGAGE,5641.67,740,9.0,11092.0,1.0,10+ years,0.0,1
2447,25875,25875.0,18.49,60,debt_consolidation,13.83,NM,MORTGAGE,6000.0,715,8.0,12316.0,2.0,10+ years,1.0,1
2448,15000,15000.0,19.04,60,debt_consolidation,16.69,CA,RENT,5250.0,680,7.0,8615.0,1.0,2 years,1.0,1
2449,20950,20950.0,22.95,60,debt_consolidation,12.51,MA,RENT,10416.67,665,14.0,12460.0,3.0,n/a,1.0,1
2450,14000,12800.0,14.79,60,other,8.37,MI,RENT,6166.67,710,5.0,2697.0,2.0,< 1 year,1.0,1
2451,2000,2000.0,16.0,36,medical,2.55,OR,RENT,2000.0,665,8.0,0.0,0.0,< 1 year,1.0,1
2452,25000,25000.0,7.9,36,debt_consolidation,1.73,OR,RENT,7500.0,765,4.0,4329.0,0.0,4 years,0.0,1
2453,28200,28150.0,10.16,60,home_improvement,10.35,CA,MORTGAGE,5900.0,780,13.0,20670.0,0.0,10+ years,0.0,1
2454,20000,19925.0,18.64,60,small_business,15.41,MO,MORTGAGE,6250.0,680,5.0,3105.0,1.0,10+ years,1.0,1
2455,24000,24000.0,16.29,36,debt_consolidation,29.05,VT,MORTGAGE,5577.26,690,10.0,13393.0,1.0,2 years,1.0,1
2456,21850,21850.0,17.27,60,debt_consolidation,21.94,MD,OWN,4166.67,710,14.0,20971.0,0.0,4 years,1.0,1
2457,20000,19850.0,13.22,36,debt_consolidation,9.07,GA,RENT,5458.33,705,7.0,15389.0,0.0,2 years,1.0,1
2458,16000,15875.0,13.85,36,debt_consolidation,12.5,IL,RENT,6750.0,685,12.0,6799.0,2.0,7 years,1.0,1
2459,10000,10000.0,11.14,36,credit_card,19.61,PA,RENT,3916.67,720,9.0,6395.0,1.0,2 years,0.0,1
